"","loan_amount","sector","term_in_months","borrower_genders","date"
"626",950,"Agriculture",14,"male",2014-01-18
"627",125,"Construction",8,"male",2014-01-18
"628",475,"Agriculture",14,"male",2014-01-18
"629",75,"Housing",13,"female",2014-01-18
"630",100,"Food",8,"female",2014-01-18
"631",250,"Retail",14,"male",2014-01-18
"632",250,"Retail",11,"female",2014-01-18
"633",600,"Transportation",14,"male",2014-01-18
"634",600,"Food",14,"female",2014-01-18
"635",250,"Retail",11,"female",2014-01-18
"636",175,"Food",8,"male",2014-01-18
"637",250,"Clothing",11,"female",2014-01-18
"638",75,"Personal Use",13,"male",2014-01-18
"639",250,"Food",8,"female",2014-01-18
"640",825,"Agriculture",14,"male",2014-01-18
"641",250,"Food",14,"female",2014-01-18
"642",600,"Food",14,"male",2014-01-18
"643",250,"Clothing",14,"female",2014-01-18
"644",250,"Food",14,"male",2014-01-18
"645",1050,"Retail",14,"male",2014-01-18
"646",600,"Retail",14,"male",2014-01-18
"647",250,"Food",11,"female",2014-01-18
"648",475,"Personal Use",14,"female",2014-01-18
"649",125,"Food",8,"female",2014-01-18
"650",950,"Clothing",14,"female",2014-01-18
"651",600,"Food",14,"female",2014-01-18
"652",250,"Retail",8,"female",2014-01-18
"653",250,"Agriculture",8,"male",2014-01-18
"654",600,"Agriculture",14,"male",2014-01-18
"655",125,"Health",8,"female",2014-01-18
"656",600,"Retail",8,"female",2014-01-18
"657",250,"Transportation",11,"male",2014-01-18
"658",250,"Food",11,"female",2014-01-18
"659",350,"Food",14,"male",2014-01-18
"660",250,"Retail",14,"female",2014-01-18
"661",125,"Retail",3,"female",2014-01-18
"662",250,"Food",8,"male",2014-01-18
"663",1175,"Transportation",14,"male",2014-01-18
"664",600,"Transportation",14,"male",2014-01-18
"665",250,"Personal Use",13,"female",2014-01-18
"666",250,"Retail",14,"female",2014-01-18
"667",250,"Services",11,"female",2014-01-18
"668",375,"Clothing",9,"male",2014-01-18
"669",950,"Retail",14,"male",2014-01-18
"670",600,"Services",14,"female",2014-01-18
"671",250,"Retail",14,"female",2014-01-18
"672",125,"Clothing",8,"female",2014-01-18
"673",475,"Food",11,"female",2014-01-18
"674",600,"Food",14,"female",2014-01-18
"675",250,"Retail",14,"female",2014-01-18
"676",250,"Retail",8,"female",2014-01-18
"677",1400,"Clothing",14,"male",2014-01-18
"678",700,"Retail",14,"male",2014-01-18
"679",250,"Agriculture",6,"female",2014-01-18
"680",1175,"Transportation",14,"male",2014-01-18
"681",125,"Retail",3,"female",2014-01-18
"682",600,"Retail",14,"female",2014-01-18
"683",600,"Transportation",14,"male",2014-01-18
"684",250,"Retail",8,"female",2014-01-18
"685",250,"Food",11,"female",2014-01-18
"686",350,"Agriculture",50,"male",2014-01-19
"687",125,"Clothing",8,"female",2014-01-20
"688",125,"Clothing",3,"female",2014-01-20
"689",175,"Personal Use",8,"male",2014-01-20
"690",125,"Clothing",3,"female",2014-01-20
"691",175,"Personal Use",8,"female",2014-01-20
"692",175,"Food",14,"female",2014-01-20
"693",350,"Manufacturing",14,"male",2014-01-20
"694",375,"Food",9,"female",2014-01-20
"695",700,"Education",14,"female",2014-01-20
"696",250,"Food",14,"female",2014-01-20
"697",825,"Agriculture",14,"male",2014-01-20
"698",375,"Arts",9,"female",2014-01-20
"699",250,"Agriculture",14,"female",2014-01-20
"700",250,"Retail",8,"female",2014-01-20
"701",600,"Food",14,"female",2014-01-20
"702",525,"Clothing",14,"female",2014-01-20
"703",700,"Agriculture",14,"male",2014-01-20
"704",600,"Agriculture",11,"male",2014-01-20
"705",600,"Clothing",8,"female",2014-01-20
"706",250,"Food",8,"female",2014-01-20
"707",250,"Transportation",8,"male",2014-01-20
"708",250,"Education",14,"female",2014-01-20
"709",475,"Retail",14,"female",2014-01-20
"710",125,"Services",3,"female",2014-01-20
"711",250,"Food",6,"female",2014-01-20
"712",600,"Retail",14,"male",2014-01-20
"713",950,"Clothing",14,"female",2014-01-20
"714",125,"Clothing",11,"female",2014-01-20
"715",125,"Agriculture",14,"female",2014-01-20
"716",250,"Retail",8,"male",2014-01-20
"717",175,"Retail",8,"male",2014-01-20
"718",700,"Agriculture",20,"female",2014-01-20
"719",475,"Agriculture",20,"female",2014-01-20
"720",250,"Agriculture",11,"male",2014-01-20
"721",375,"Arts",9,"female",2014-01-20
"722",1175,"Food",14,"female",2014-01-20
"723",250,"Retail",6,"female",2014-01-20
"724",250,"Retail",8,"female",2014-01-20
"725",250,"Services",8,"female",2014-01-20
"726",250,"Food",6,"female",2014-01-20
"727",125,"Retail",8,"female",2014-01-20
"728",250,"Services",6,"female",2014-01-20
"729",950,"Agriculture",26,"male",2014-01-20
"730",125,"Arts",3,"female",2014-01-20
"731",350,"Services",14,"female",2014-01-20
"732",125,"Clothing",3,"female",2014-01-20
"733",125,"Food",3,"female",2014-01-20
"734",250,"Transportation",8,"male",2014-01-20
"735",125,"Agriculture",8,"female",2014-01-20
"736",250,"Food",8,"female",2014-01-20
"737",125,"Food",3,"female",2014-01-20
"738",600,"Agriculture",14,"male",2014-01-20
"739",250,"Retail",8,"female",2014-01-20
"740",250,"Food",8,"female",2014-01-20
"741",125,"Arts",3,"female",2014-01-20
"742",250,"Food",6,"female",2014-01-20
"743",250,"Retail",6,"female",2014-01-21
"744",575,"Agriculture",10,NA,2014-01-21
"745",700,"Agriculture",20,"male",2014-01-21
"746",125,"Arts",3,"female",2014-01-21
"747",1025,"Transportation",14,"male",2014-01-21
"748",350,"Agriculture",14,"female",2014-01-21
"749",125,"Construction",3,"female",2014-01-21
"750",250,"Retail",14,"female",2014-01-21
"751",975,"Services",14,"female",2014-01-21
"752",475,"Retail",11,"female",2014-01-21
"753",5875,"Retail",9,"male, female, female, male, male, female, female",2014-01-21
"754",250,"Clothing",6,"female",2014-01-21
"755",250,"Clothing",6,"female",2014-01-21
"756",125,"Clothing",1,"female",2014-01-21
"757",375,"Agriculture",10,"female, female, male, male",2014-01-21
"758",375,"Agriculture",10,NA,2014-01-21
"759",700,"Food",14,"female",2014-01-21
"760",300,"Agriculture",10,NA,2014-01-21
"761",350,"Agriculture",14,"female",2014-01-21
"762",700,"Agriculture",14,"female",2014-01-21
"763",350,"Food",14,"female",2014-01-21
"764",200,"Agriculture",10,NA,2014-01-21
"765",350,"Retail",13,"female",2014-01-21
"766",475,"Food",14,"female",2014-01-21
"767",600,"Services",11,"female",2014-01-21
"768",300,"Agriculture",10,NA,2014-01-21
"769",200,"Agriculture",10,NA,2014-01-21
"770",750,"Agriculture",20,"male",2014-01-21
"771",750,"Agriculture",20,"female",2014-01-21
"772",125,"Clothing",3,"female",2014-01-21
"773",575,"Agriculture",10,NA,2014-01-21
"774",125,"Food",3,"female",2014-01-21
"775",200,"Agriculture",10,"male, female",2014-01-21
"776",950,"Agriculture",26,"male",2014-01-21
"777",250,"Retail",6,"female",2014-01-22
"778",350,"Food",14,"female",2014-01-22
"779",200,"Agriculture",50,"male",2014-01-22
"780",200,"Agriculture",50,"male",2014-01-22
"781",250,"Retail",14,"female",2014-01-22
"782",475,"Transportation",11,"male",2014-01-22
"783",300,"Retail",14,"male",2014-01-22
"784",200,"Agriculture",50,"female",2014-01-22
"785",350,"Agriculture",50,"male",2014-01-22
"786",600,"Food",14,"female",2014-01-22
"787",200,"Agriculture",50,"female",2014-01-22
"788",350,"Agriculture",14,"female",2014-01-22
"789",200,"Agriculture",50,"male",2014-01-22
"790",350,"Agriculture",50,"male",2014-01-22
"791",350,"Clothing",14,"female",2014-01-22
"792",600,"Food",11,"female",2014-01-22
"793",950,"Retail",14,"male",2014-01-22
"794",200,"Services",6,"female",2014-01-22
"795",350,"Agriculture",50,"female",2014-01-22
"796",700,"Agriculture",20,"male",2014-01-22
"797",425,"Services",14,"female",2014-01-22
"798",100,"Services",3,"female",2014-01-22
"799",475,"Construction",14,"female",2014-01-22
"800",200,"Agriculture",50,"male",2014-01-22
"801",950,"Services",14,"male",2014-01-22
"802",600,"Transportation",14,"male",2014-01-22
"803",1175,"Retail",14,"male",2014-01-22
"804",1050,"Retail",20,"male",2014-01-22
"805",600,"Retail",8,"male",2014-01-22
"806",250,"Clothing",14,"female",2014-01-22
"807",250,"Food",8,"female",2014-01-22
"808",700,"Agriculture",26,"female",2014-01-22
"809",475,"Retail",14,"female",2014-01-22
"810",125,"Agriculture",3,"female",2014-01-22
"811",350,"Agriculture",50,"female",2014-01-22
"812",200,"Agriculture",50,"male",2014-01-22
"813",250,"Retail",11,"female",2014-01-22
"814",150,"Services",3,"female",2014-01-22
"815",475,"Retail",14,"male",2014-01-22
"816",475,"Food",14,"female",2014-01-22
"817",1175,"Services",26,"female",2014-01-22
"818",350,"Transportation",5,"male",2014-01-22
"819",200,"Agriculture",50,"male",2014-01-22
"820",250,"Food",11,"female",2014-01-22
"821",175,"Retail",8,"male",2014-01-22
"822",200,"Agriculture",50,NA,2014-01-22
"823",175,"Agriculture",38,"female",2014-01-22
"824",600,"Retail",11,"female",2014-01-22
"825",125,"Arts",3,"female",2014-01-22
"826",175,"Agriculture",38,"male",2014-01-22
"827",350,"Agriculture",50,"female",2014-01-22
"828",350,"Agriculture",50,"male",2014-01-22
"829",125,"Services",3,"female",2014-01-23
"830",250,"Food",11,"female",2014-01-23
"831",250,"Education",14,"female",2014-01-23
"832",350,"Health",8,"female",2014-01-23
"833",325,"Construction",8,"female",2014-01-23
"834",250,"Food",8,"female",2014-01-23
"835",600,"Clothing",14,"female",2014-01-23
"836",350,"Agriculture",14,"female",2014-01-23
"837",300,"Clothing",8,"male",2014-01-23
"838",125,"Clothing",3,"female",2014-01-23
"839",300,"Food",14,"female",2014-01-23
"840",475,"Food",14,"female",2014-01-23
"841",475,"Food",14,"female",2014-01-23
"842",125,"Clothing",6,"female",2014-01-23
"843",700,"Retail",14,"female",2014-01-23
"844",600,"Food",14,"female",2014-01-23
"845",125,"Services",3,"female",2014-01-23
"846",600,"Food",14,"female",2014-01-23
"847",250,"Agriculture",14,"female",2014-01-23
"848",600,"Food",14,"female",2014-01-23
"849",250,"Retail",8,"female",2014-01-23
"850",350,"Agriculture",14,"female",2014-01-23
"851",350,"Transportation",11,"male",2014-01-23
"852",350,"Food",14,"female",2014-01-23
"853",125,"Services",1,"male",2014-01-23
"854",250,"Food",14,"female",2014-01-23
"855",700,"Construction",11,"female",2014-01-23
"856",125,"Food",8,"female",2014-01-23
"857",250,"Agriculture",14,"female",2014-01-23
"858",125,"Services",8,"male",2014-01-23
"859",350,"Retail",14,"female",2014-01-23
"860",350,"Retail",14,"female",2014-01-23
"861",250,"Food",8,"male",2014-01-23
"862",250,"Retail",8,"male",2014-01-23
"863",250,"Food",14,"female",2014-01-23
"864",600,"Retail",14,"female",2014-01-23
"865",600,"Retail",14,"female",2014-01-23
"866",600,"Food",14,"female",2014-01-23
"867",250,"Food",14,"female",2014-01-23
"868",600,"Retail",14,"female",2014-01-23
"869",350,"Retail",14,"female",2014-01-23
"870",250,"Services",14,"female",2014-01-23
"871",125,"Clothing",8,"female",2014-01-23
"872",425,"Food",14,"female",2014-01-23
"873",600,"Retail",14,"male",2014-01-23
"874",250,"Food",14,"female",2014-01-23
"875",350,"Retail",8,"female",2014-01-23
"876",125,"Food",3,"female",2014-01-23
"877",125,"Agriculture",14,"female",2014-01-23
"878",350,"Clothing",14,"female",2014-01-23
"879",125,"Agriculture",11,"female",2014-01-23
"880",350,"Services",8,"female",2014-01-23
"881",250,"Agriculture",14,"female",2014-01-23
"882",250,"Retail",14,"female",2014-01-23
"883",350,"Retail",14,"female",2014-01-23
"884",250,"Food",14,"female",2014-01-23
"885",125,"Clothing",8,"female",2014-01-23
"886",250,"Services",11,"female",2014-01-23
"887",125,"Services",3,"female",2014-01-23
"888",600,"Food",14,"female",2014-01-23
"889",350,"Food",14,"female",2014-01-23
"890",250,"Services",11,"female",2014-01-23
"891",350,"Retail",14,"male",2014-01-23
"892",250,"Retail",8,"female",2014-01-23
"893",125,"Retail",14,"female",2014-01-23
"894",125,"Retail",3,"female",2014-01-23
"895",250,"Retail",8,"male",2014-01-23
"896",950,"Retail",14,"male",2014-01-23
"897",600,"Retail",14,"female",2014-01-23
"898",375,"Retail",14,"female",2014-01-24
"899",375,"Food",8,"female",2014-01-24
"900",525,"Retail",14,"female",2014-01-24
"901",125,"Agriculture",3,"female",2014-01-24
"902",3525,"Personal Use",26,"female, female, female",2014-01-24
"903",125,"Food",14,"female",2014-01-24
"904",250,"Food",14,"male",2014-01-24
"905",375,"Agriculture",8,"female",2014-01-24
"906",250,"Food",11,"female",2014-01-24
"907",250,"Clothing",14,"female",2014-01-24
"908",1425,"Retail",14,"male",2014-01-24
"909",175,"Food",14,"female",2014-01-24
"910",75,"Food",8,"female",2014-01-24
"911",250,"Retail",14,"female",2014-01-24
"912",125,"Services",3,"male",2014-01-24
"913",600,"Services",14,"female",2014-01-24
"914",250,"Retail",6,"female",2014-01-24
"915",125,"Food",8,"female",2014-01-24
"916",5850,"Retail",14,"female, male, male, male, male",2014-01-24
"917",250,"Food",6,"female",2014-01-24
"918",250,"Agriculture",8,"female",2014-01-24
"919",600,"Clothing",14,"female",2014-01-24
"920",200,"Retail",14,"female",2014-01-24
"921",700,"Retail",14,"male",2014-01-24
"922",250,"Food",8,"female",2014-01-24
"923",375,"Agriculture",14,"female",2014-01-24
"924",250,"Retail",8,"male",2014-01-24
"925",300,"Arts",8,"male",2014-01-24
"926",1175,"Agriculture",14,"female",2014-01-24
"927",600,"Clothing",14,"female",2014-01-24
"928",250,"Food",14,"female",2014-01-24
"929",600,"Construction",14,"female",2014-01-24
"930",1175,"Agriculture",14,"female",2014-01-24
"931",250,"Transportation",8,"male",2014-01-24
"932",600,"Transportation",14,"male",2014-01-24
"933",475,"Agriculture",14,"female",2014-01-24
"934",325,"Food",14,"female",2014-01-24
"935",250,"Services",8,"male",2014-01-24
"936",475,"Food",14,"male",2014-01-24
"937",250,"Food",14,"female",2014-01-24
"938",550,"Construction",14,"male",2014-01-24
"939",700,"Food",14,"female",2014-01-24
"940",600,"Agriculture",14,"male",2014-01-24
"941",250,"Food",11,"male",2014-01-24
"942",825,"Retail",14,"female",2014-01-24
"943",625,"Agriculture",11,"male",2014-01-24
"944",175,"Services",9,"female",2014-01-24
"945",1175,"Personal Use",26,"female",2014-01-24
"946",250,"Agriculture",14,"female",2014-01-24
"947",825,"Services",14,"female",2014-01-24
"948",600,"Services",14,"male",2014-01-24
"949",375,"Clothing",8,"female",2014-01-24
"950",125,"Services",14,"female",2014-01-24
"951",200,"Transportation",8,"male",2014-01-24
"952",600,"Retail",8,"male",2014-01-24
"953",375,"Agriculture",8,"female",2014-01-24
"954",125,"Services",3,"female",2014-01-24
"955",600,"Food",14,"female",2014-01-24
"956",250,"Food",11,"female",2014-01-24
"957",375,"Agriculture",8,"female",2014-01-24
"958",350,"Food",14,"female",2014-01-24
"959",250,"Retail",6,"female",2014-01-24
"960",475,"Food",14,"male",2014-01-24
"961",125,"Food",8,"female",2014-01-24
"962",250,"Agriculture",8,"female",2014-01-24
"963",125,"Arts",6,"female",2014-01-24
"964",125,"Services",8,"female",2014-01-24
"965",475,"Food",8,"male",2014-01-24
"966",125,"Food",14,"female",2014-01-24
"967",250,"Retail",11,"female",2014-01-24
"968",250,"Health",5,"female",2014-01-24
"969",825,"Education",14,"male",2014-01-24
"970",250,"Food",14,"female",2014-01-24
"971",600,"Agriculture",14,"male",2014-01-24
"972",175,"Agriculture",14,"female",2014-01-24
"973",375,"Food",9,"male",2014-01-24
"974",375,"Agriculture",8,"female",2014-01-24
"975",375,"Food",14,"female",2014-01-24
"976",250,"Retail",14,"male",2014-01-24
"977",625,"Clothing",10,"female",2014-01-24
"978",350,"Food",14,"female",2014-01-24
"979",250,"Transportation",8,"male",2014-01-24
"980",125,"Clothing",3,"female",2014-01-24
"981",300,"Services",8,"male",2014-01-24
"982",625,"Manufacturing",14,"male",2014-01-24
"983",950,"Transportation",14,"male",2014-01-25
"984",250,"Transportation",5,"male",2014-01-25
"985",350,"Health",14,"male",2014-01-25
"986",600,"Transportation",11,"male",2014-01-25
"987",700,"Food",14,"female",2014-01-25
"988",250,"Services",14,"male",2014-01-25
"989",1175,"Clothing",14,"female",2014-01-25
"990",250,"Clothing",14,"female",2014-01-25
"991",375,"Construction",7,"female",2014-01-25
"992",625,"Clothing",9,"male",2014-01-25
"993",250,"Clothing",8,"female",2014-01-25
"994",125,"Food",8,"male",2014-01-25
"995",350,"Services",14,"female",2014-01-25
"996",250,"Food",8,"female",2014-01-25
"997",625,"Services",8,"male",2014-01-25
"998",250,"Services",8,"male",2014-01-25
"999",125,"Food",3,"female",2014-01-27
"1000",250,"Housing",8,"female",2014-01-27
"1001",950,"Clothing",14,"female",2014-01-27
"1002",1225,"Retail",14,"female",2014-01-27
"1003",500,"Agriculture",14,"male",2014-01-27
"1004",350,"Agriculture",14,"female",2014-01-27
"1005",525,"Personal Use",26,"female",2014-01-27
"1006",125,"Agriculture",14,"female",2014-01-27
"1007",350,"Agriculture",8,"female",2014-01-27
"1008",700,"Food",14,"male",2014-01-27
"1009",350,"Retail",8,"female",2014-01-27
"1010",950,"Agriculture",11,"male",2014-01-27
"1011",1250,"Transportation",14,"male",2014-01-27
"1012",1225,"Agriculture",14,"male",2014-01-27
"1013",350,"Agriculture",8,"female",2014-01-27
"1014",275,"Agriculture",14,"female",2014-01-27
"1015",125,"Retail",3,"female",2014-01-27
"1016",475,"Agriculture",14,"female",2014-01-27
"1017",1225,"Retail",14,"female",2014-01-27
"1018",950,"Agriculture",11,"male",2014-01-27
"1019",1225,"Retail",14,"male",2014-01-27
"1020",175,"Agriculture",14,"female",2014-01-27
"1021",250,"Retail",8,"male",2014-01-27
"1022",75,"Food",8,"female",2014-01-27
"1023",1375,"Transportation",14,"male",2014-01-27
"1024",950,"Retail",14,"female",2014-01-28
"1025",700,"Retail",14,"female",2014-01-28
"1026",250,"Food",14,"female",2014-01-28
"1027",825,"Retail",11,"female",2014-01-28
"1028",375,"Agriculture",11,"female",2014-01-28
"1029",600,"Food",8,"female",2014-01-28
"1030",1100,"Agriculture",20,"female",2014-01-28
"1031",250,"Agriculture",8,"male",2014-01-28
"1032",500,"Retail",8,"female",2014-01-28
"1033",350,"Agriculture",8,"male",2014-01-28
"1034",250,"Retail",6,"female",2014-01-28
"1035",125,"Food",8,"female",2014-01-28
"1036",250,"Education",8,"male",2014-01-28
"1037",525,"Retail",14,"male",2014-01-28
"1038",250,"Services",8,"male",2014-01-28
"1039",525,"Agriculture",11,"male",2014-01-28
"1040",525,"Transportation",8,"male",2014-01-28
"1041",750,"Retail",11,"female",2014-01-28
"1042",250,"Retail",8,"male",2014-01-28
"1043",125,"Health",3,"female",2014-01-28
"1044",500,"Retail",14,"female",2014-01-28
"1045",525,"Retail",8,"male",2014-01-28
"1046",250,"Food",8,"female",2014-01-28
"1047",200,"Food",8,"female",2014-01-28
"1048",250,"Food",6,"female",2014-01-28
"1049",125,"Services",3,"female",2014-01-28
"1050",250,"Food",8,"female",2014-01-28
"1051",375,"Agriculture",8,"male",2014-01-28
