"","loan_amount","sector","term_in_months","borrower_genders","date"
"71881",300,"Agriculture",14,"female",2017-05-12
"71882",400,"Agriculture",14,"female",2017-05-12
"71883",200,"Agriculture",14,"female",2017-05-12
"71884",500,"Agriculture",13,"female",2017-05-12
"71885",400,"Agriculture",14,"female",2017-05-12
"71886",500,"Retail",14,"female",2017-05-12
"71887",500,"Agriculture",14,"female",2017-05-12
"71888",150,"Agriculture",14,"female",2017-05-12
"71889",200,"Construction",8,"male",2017-05-12
"71890",300,"Food",8,"female",2017-05-12
"71891",300,"Agriculture",14,"female",2017-05-12
"71892",500,"Food",14,"female",2017-05-12
"71893",1075,"Retail",20,"female",2017-05-12
"71894",150,"Clothing",14,"female",2017-05-12
"71895",100,"Agriculture",14,"female",2017-05-12
"71896",450,"Agriculture",14,"female",2017-05-12
"71897",350,"Agriculture",14,"female",2017-05-12
"71898",200,"Food",11,"female",2017-05-12
"71899",800,"Retail",14,"female",2017-05-12
"71900",200,"Services",8,"male",2017-05-12
"71901",200,"Agriculture",14,"female",2017-05-12
"71902",300,"Retail",5,"female",2017-05-12
"71903",300,"Food",14,"female",2017-05-12
"71904",500,"Services",14,"female",2017-05-12
"71905",200,"Agriculture",14,"male",2017-05-12
"71906",1175,"Clothing",14,"female",2017-05-12
"71907",650,"Agriculture",20,"female",2017-05-12
"71908",400,"Agriculture",14,"female",2017-05-12
"71909",400,"Retail",14,"female",2017-05-12
"71910",100,"Food",13,"female",2017-05-12
"71911",100,"Education",14,"male",2017-05-12
"71912",200,"Agriculture",14,"male",2017-05-12
"71913",300,"Food",14,"female",2017-05-12
"71914",350,"Agriculture",14,"female",2017-05-12
"71915",300,"Food",8,"female",2017-05-12
"71916",275,"Personal Use",14,"male",2017-05-12
"71917",400,"Agriculture",14,"female",2017-05-12
"71918",600,"Agriculture",14,"female",2017-05-12
"71919",800,"Retail",14,"male",2017-05-12
"71920",150,"Personal Use",13,"male",2017-05-12
"71921",300,"Retail",14,"female",2017-05-12
"71922",975,"Construction",14,"male",2017-05-12
"71923",300,"Retail",14,"female",2017-05-12
"71924",75,"Personal Use",8,"male",2017-05-12
"71925",75,"Personal Use",13,"female",2017-05-12
"71926",300,"Agriculture",14,"female",2017-05-12
"71927",300,"Retail",14,"male",2017-05-12
"71928",300,"Agriculture",14,"female",2017-05-12
"71929",250,"Food",8,"female",2017-05-12
"71930",200,"Retail",14,"female",2017-05-12
"71931",500,"Retail",14,"male",2017-05-12
"71932",100,"Agriculture",14,"male",2017-05-12
"71933",300,"Agriculture",14,"female",2017-05-12
"71934",200,"Agriculture",14,"female",2017-05-12
"71935",625,"Agriculture",14,"male",2017-05-12
"71936",600,"Retail",14,"female",2017-05-12
"71937",300,"Food",8,"female",2017-05-12
"71938",200,"Clothing",8,"female",2017-05-12
"71939",200,"Food",14,"female",2017-05-12
"71940",750,"Clothing",14,"female",2017-05-12
"71941",600,"Retail",14,"female",2017-05-12
"71942",500,"Agriculture",20,"female",2017-05-12
"71943",300,"Food",8,"female",2017-05-12
"71944",400,"Agriculture",14,"female",2017-05-12
"71945",200,"Food",11,"female",2017-05-12
"71946",150,"Food",10,"male",2017-05-12
"71947",400,"Agriculture",14,"female",2017-05-12
"71948",75,"Personal Use",7,"female",2017-05-12
"71949",400,"Food",8,"female",2017-05-12
"71950",250,"Education",14,"female",2017-05-12
"71951",200,"Retail",11,"female",2017-05-12
"71952",500,"Agriculture",14,"female",2017-05-12
"71953",400,"Agriculture",14,"female",2017-05-12
"71954",500,"Transportation",8,"male",2017-05-12
"71955",300,"Agriculture",14,"female",2017-05-12
"71956",200,"Agriculture",14,"female",2017-05-12
"71957",200,"Health",14,"female",2017-05-12
"71958",200,"Food",14,"female",2017-05-12
"71959",400,"Food",14,"female",2017-05-12
"71960",500,"Clothing",14,"female",2017-05-12
"71961",75,"Personal Use",8,"male",2017-05-12
"71962",550,"Agriculture",14,"female",2017-05-12
"71963",975,"Transportation",14,"male",2017-05-12
"71964",150,"Food",14,"female",2017-05-13
"71965",100,"Agriculture",8,"female",2017-05-13
"71966",125,"Agriculture",14,"female",2017-05-13
"71967",200,"Food",14,"female",2017-05-13
"71968",200,"Retail",14,"female",2017-05-13
"71969",100,"Retail",14,"female",2017-05-13
"71970",400,"Retail",14,"female",2017-05-14
"71971",400,"Agriculture",14,"female",2017-05-14
"71972",300,"Agriculture",14,"female",2017-05-14
"71973",500,"Retail",14,"female",2017-05-14
"71974",150,"Food",14,"female",2017-05-14
"71975",300,"Retail",15,"female",2017-05-14
"71976",400,"Retail",14,"female",2017-05-14
"71977",300,"Retail",14,"female",2017-05-14
"71978",200,"Services",14,"female",2017-05-14
"71979",300,"Clothing",14,"female",2017-05-14
"71980",225,"Clothing",14,"female",2017-05-14
"71981",300,"Clothing",13,"female",2017-05-14
"71982",200,"Food",14,"female",2017-05-14
"71983",500,"Retail",14,"female",2017-05-14
"71984",400,"Retail",14,"female",2017-05-14
"71985",200,"Retail",14,"female",2017-05-14
"71986",200,"Retail",14,"female",2017-05-14
"71987",200,"Retail",13,"female",2017-05-14
"71988",500,"Services",14,"female",2017-05-14
"71989",500,"Retail",14,"female",2017-05-14
"71990",100,"Clothing",14,"female",2017-05-14
"71991",500,"Retail",14,"female",2017-05-14
"71992",500,"Agriculture",14,"female",2017-05-14
"71993",400,"Agriculture",14,"female",2017-05-15
"71994",300,"Agriculture",14,"female",2017-05-15
"71995",200,"Agriculture",14,"female",2017-05-15
"71996",1175,"Retail",20,"female",2017-05-15
"71997",500,"Agriculture",20,"female",2017-05-15
"71998",300,"Agriculture",14,"male",2017-05-15
"71999",200,"Retail",14,"female",2017-05-15
"72000",450,"Food",14,"female",2017-05-15
"72001",100,"Personal Use",14,"female",2017-05-15
"72002",300,"Agriculture",14,"female",2017-05-15
"72003",400,"Agriculture",14,"female",2017-05-15
"72004",500,"Retail",14,"female",2017-05-15
"72005",75,"Personal Use",13,"male",2017-05-15
"72006",50,"Personal Use",7,"female",2017-05-15
"72007",200,"Agriculture",14,"female",2017-05-15
"72008",300,"Agriculture",14,"female",2017-05-15
"72009",100,"Retail",8,"male",2017-05-15
"72010",600,"Personal Use",14,"female",2017-05-15
"72011",1175,"Agriculture",20,"female",2017-05-15
"72012",100,"Education",14,"male",2017-05-15
"72013",600,"Agriculture",14,"female",2017-05-15
"72014",100,"Education",14,"female",2017-05-15
"72015",300,"Food",14,"female",2017-05-15
"72016",150,"Agriculture",14,"female",2017-05-15
"72017",75,"Personal Use",14,"female",2017-05-15
"72018",975,"Retail",14,"female",2017-05-15
"72019",200,"Agriculture",14,"female",2017-05-15
"72020",200,"Agriculture",14,"female",2017-05-15
"72021",200,"Agriculture",14,"male",2017-05-15
"72022",300,"Agriculture",14,"female",2017-05-15
"72023",350,"Agriculture",14,"female",2017-05-15
"72024",400,"Agriculture",14,"male",2017-05-15
"72025",350,"Agriculture",14,"female",2017-05-15
"72026",150,"Agriculture",14,"female",2017-05-15
"72027",350,"Retail",14,"female",2017-05-15
"72028",36000,"Manufacturing",20,"male",2017-05-15
"72029",400,"Agriculture",14,"female",2017-05-15
"72030",500,"Agriculture",14,"female",2017-05-15
"72031",500,"Food",14,"female",2017-05-15
"72032",300,"Education",14,"female",2017-05-15
"72033",500,"Services",14,"female",2017-05-15
"72034",250,"Services",14,"female",2017-05-15
"72035",100,"Personal Use",14,"female",2017-05-15
"72036",500,"Services",14,"male",2017-05-15
"72037",200,"Education",14,"female",2017-05-15
"72038",75,"Personal Use",8,"female",2017-05-15
"72039",300,"Agriculture",14,"female",2017-05-15
"72040",300,"Agriculture",14,"female",2017-05-15
"72041",200,"Agriculture",14,"female",2017-05-15
"72042",75,"Personal Use",13,"female",2017-05-15
"72043",400,"Services",14,"female",2017-05-15
"72044",300,"Agriculture",14,"female",2017-05-15
"72045",200,"Agriculture",14,"female",2017-05-15
"72046",775,"Agriculture",14,"female",2017-05-15
"72047",700,"Transportation",14,"male",2017-05-15
"72048",200,"Food",15,"female",2017-05-15
"72049",400,"Agriculture",14,"female",2017-05-15
"72050",200,"Agriculture",14,"female",2017-05-15
"72051",150,"Food",14,"female",2017-05-15
"72052",500,"Food",14,"female",2017-05-15
"72053",300,"Clothing",14,"female",2017-05-15
"72054",700,"Agriculture",14,"female",2017-05-15
"72055",300,"Agriculture",14,"female",2017-05-15
"72056",500,"Agriculture",14,"female",2017-05-16
"72057",250,"Agriculture",14,"female",2017-05-16
"72058",300,"Services",14,"female",2017-05-16
"72059",300,"Agriculture",14,"male",2017-05-16
"72060",500,"Food",14,"female",2017-05-16
"72061",775,"Agriculture",20,"female",2017-05-16
"72062",200,"Food",14,"female",2017-05-16
"72063",350,"Food",14,"male",2017-05-16
"72064",50,"Personal Use",8,"male",2017-05-16
"72065",300,"Food",14,"male",2017-05-16
"72066",200,"Food",5,"female",2017-05-16
"72067",600,"Agriculture",17,"female",2017-05-16
"72068",150,"Food",14,"female",2017-05-16
"72069",300,"Agriculture",14,"female",2017-05-16
"72070",200,"Agriculture",14,"female",2017-05-16
"72071",500,"Retail",14,"female",2017-05-16
"72072",500,"Food",14,"female",2017-05-16
"72073",100,"Food",8,"female",2017-05-16
"72074",500,"Food",14,"female",2017-05-16
"72075",400,"Agriculture",14,"female",2017-05-16
"72076",200,"Agriculture",14,"female",2017-05-16
"72077",300,"Food",14,"female",2017-05-16
"72078",350,"Agriculture",14,"female",2017-05-16
"72079",500,"Education",14,"female",2017-05-16
"72080",400,"Agriculture",14,"female",2017-05-16
"72081",125,"Education",14,"female",2017-05-16
"72082",200,"Agriculture",14,"female",2017-05-16
"72083",500,"Agriculture",14,"female",2017-05-16
"72084",300,"Services",11,"female",2017-05-16
"72085",300,"Agriculture",14,"male",2017-05-16
"72086",200,"Transportation",11,"male",2017-05-16
"72087",300,"Food",14,"female",2017-05-16
"72088",300,"Food",14,"female",2017-05-16
"72089",400,"Food",14,"female",2017-05-16
"72090",600,"Food",13,"female",2017-05-16
"72091",200,"Agriculture",14,"female",2017-05-16
"72092",300,"Food",14,"female",2017-05-16
"72093",400,"Agriculture",14,"female",2017-05-16
"72094",75,"Personal Use",14,"male",2017-05-16
"72095",300,"Food",14,"female",2017-05-16
"72096",300,"Clothing",11,"female",2017-05-16
"72097",250,"Food",14,"female",2017-05-16
"72098",300,"Food",14,"female",2017-05-16
"72099",450,"Agriculture",14,"female",2017-05-16
"72100",650,"Food",14,"female",2017-05-16
"72101",300,"Agriculture",14,"female",2017-05-16
"72102",200,"Agriculture",13,"female",2017-05-16
"72103",150,"Education",14,"male",2017-05-16
"72104",300,"Food",14,"female",2017-05-16
"72105",300,"Food",14,"female",2017-05-17
"72106",300,"Education",14,"female",2017-05-17
"72107",500,"Food",14,"female",2017-05-17
"72108",200,"Clothing",8,"female",2017-05-17
"72109",250,"Food",14,"female",2017-05-17
"72110",400,"Retail",14,"female",2017-05-17
"72111",400,"Agriculture",14,"female",2017-05-17
"72112",400,"Agriculture",14,"female",2017-05-17
"72113",250,"Food",14,"female",2017-05-17
"72114",150,"Agriculture",14,"female",2017-05-17
"72115",300,"Food",14,"female",2017-05-17
"72116",300,"Agriculture",14,"female",2017-05-17
"72117",100,"Services",8,"female",2017-05-17
"72118",300,"Agriculture",14,"female",2017-05-17
"72119",975,"Agriculture",20,"female",2017-05-17
"72120",300,"Agriculture",14,"female",2017-05-17
"72121",775,"Retail",14,"female",2017-05-17
"72122",200,"Transportation",8,"male",2017-05-17
"72123",500,"Agriculture",14,"female",2017-05-17
"72124",500,"Clothing",14,"female",2017-05-17
"72125",450,"Agriculture",14,"female",2017-05-17
"72126",200,"Food",14,"female",2017-05-17
"72127",75,"Personal Use",14,"female",2017-05-17
"72128",150,"Agriculture",14,"female",2017-05-17
"72129",100,"Agriculture",14,"female",2017-05-17
"72130",100,"Agriculture",14,"female",2017-05-17
"72131",400,"Agriculture",14,"female",2017-05-17
"72132",300,"Agriculture",14,"female",2017-05-17
"72133",75,"Personal Use",14,"female",2017-05-17
"72134",300,"Retail",14,"male",2017-05-17
"72135",500,"Retail",14,"female",2017-05-17
"72136",500,"Retail",14,"female",2017-05-17
"72137",75,"Personal Use",5,"female",2017-05-17
"72138",650,"Food",14,"female",2017-05-17
"72139",975,"Clothing",14,"female",2017-05-17
"72140",400,"Retail",14,"female",2017-05-17
"72141",500,"Food",8,"female",2017-05-17
"72142",500,"Manufacturing",14,"female",2017-05-17
"72143",200,"Agriculture",14,"female",2017-05-17
"72144",600,"Food",14,"female",2017-05-17
"72145",300,"Food",11,"female",2017-05-17
"72146",400,"Agriculture",14,"female",2017-05-17
"72147",500,"Retail",14,"female",2017-05-17
"72148",300,"Agriculture",14,"female",2017-05-17
"72149",400,"Agriculture",14,"female",2017-05-17
"72150",200,"Agriculture",14,"female",2017-05-17
"72151",250,"Agriculture",14,"female",2017-05-17
"72152",400,"Agriculture",14,"female",2017-05-17
"72153",200,"Agriculture",14,"female",2017-05-17
"72154",300,"Agriculture",14,"female",2017-05-17
"72155",75,"Personal Use",14,"female",2017-05-17
"72156",150,"Agriculture",14,"male",2017-05-17
"72157",200,"Agriculture",14,"female",2017-05-17
"72158",300,"Agriculture",14,"female",2017-05-17
"72159",200,"Agriculture",14,"female",2017-05-17
"72160",300,"Agriculture",14,"female",2017-05-17
"72161",200,"Agriculture",14,"female",2017-05-17
"72162",500,"Retail",11,"male",2017-05-17
"72163",50,"Personal Use",8,"female",2017-05-17
"72164",975,"Food",14,"male",2017-05-17
"72165",100,"Agriculture",14,"female",2017-05-17
"72166",200,"Agriculture",14,"female",2017-05-17
"72167",200,"Agriculture",14,"female",2017-05-17
"72168",150,"Personal Use",9,"female",2017-05-17
"72169",500,"Food",8,"male",2017-05-17
"72170",200,"Food",14,"female",2017-05-17
"72171",300,"Construction",14,"female",2017-05-17
"72172",300,"Agriculture",14,"female",2017-05-17
"72173",300,"Retail",14,"male",2017-05-17
"72174",750,"Agriculture",17,"female",2017-05-17
"72175",300,"Clothing",11,"female",2017-05-17
"72176",150,"Personal Use",14,"female",2017-05-17
"72177",300,"Agriculture",14,"female",2017-05-17
"72178",100,"Agriculture",14,"female",2017-05-17
"72179",200,"Retail",14,"female",2017-05-17
"72180",300,"Food",14,"female",2017-05-17
"72181",150,"Agriculture",14,"male",2017-05-17
"72182",300,"Agriculture",14,"female",2017-05-17
"72183",200,"Agriculture",14,"female",2017-05-17
"72184",400,"Services",14,"female",2017-05-17
"72185",775,"Retail",14,"female",2017-05-17
"72186",300,"Agriculture",14,"male",2017-05-17
"72187",975,"Services",14,"female",2017-05-17
"72188",200,"Agriculture",14,"female",2017-05-17
"72189",500,"Agriculture",14,"female",2017-05-17
"72190",300,"Clothing",14,"female",2017-05-17
"72191",75,"Personal Use",14,"female",2017-05-17
"72192",300,"Agriculture",14,"female",2017-05-17
"72193",500,"Retail",14,"female",2017-05-17
"72194",200,"Food",14,"female",2017-05-17
"72195",975,"Retail",14,"female",2017-05-17
"72196",400,"Food",14,"female",2017-05-17
"72197",75,"Personal Use",8,"female",2017-05-17
"72198",200,"Food",14,"female",2017-05-17
"72199",500,"Agriculture",14,"female",2017-05-17
"72200",300,"Agriculture",14,"female",2017-05-17
"72201",875,"Services",14,"male",2017-05-17
"72202",400,"Services",8,"female",2017-05-17
"72203",200,"Agriculture",14,"male",2017-05-17
"72204",100,"Personal Use",14,"female",2017-05-17
"72205",400,"Agriculture",14,"female",2017-05-17
"72206",400,"Agriculture",14,"female",2017-05-17
"72207",500,"Agriculture",13,"female",2017-05-17
"72208",200,"Agriculture",14,"female",2017-05-17
"72209",200,"Food",8,"female",2017-05-17
"72210",975,"Clothing",13,"female",2017-05-17
"72211",400,"Retail",14,"male",2017-05-17
"72212",200,"Agriculture",14,"female",2017-05-17
"72213",350,"Clothing",14,"female",2017-05-17
"72214",975,"Agriculture",14,"female",2017-05-17
"72215",300,"Retail",8,"male",2017-05-17
"72216",200,"Retail",8,"female",2017-05-17
"72217",400,"Agriculture",14,"female",2017-05-17
"72218",200,"Agriculture",14,"female",2017-05-17
"72219",200,"Agriculture",14,"female",2017-05-17
"72220",200,"Agriculture",14,"female",2017-05-17
"72221",200,"Food",14,"female",2017-05-17
"72222",300,"Retail",14,"female",2017-05-17
"72223",175,"Agriculture",14,"male",2017-05-17
"72224",400,"Food",14,"female",2017-05-17
"72225",250,"Agriculture",14,"female",2017-05-17
"72226",1025,"Agriculture",14,"female",2017-05-17
"72227",200,"Retail",8,"female",2017-05-17
"72228",100,"Food",14,"female",2017-05-17
"72229",400,"Agriculture",14,"female",2017-05-17
"72230",500,"Agriculture",14,"female",2017-05-17
"72231",400,"Agriculture",14,"female",2017-05-17
"72232",700,"Food",14,"female",2017-05-17
"72233",200,"Agriculture",14,"female",2017-05-17
"72234",500,"Retail",14,"female",2017-05-17
"72235",750,"Clothing",14,"female",2017-05-17
"72236",400,"Agriculture",14,"female",2017-05-18
"72237",200,"Agriculture",14,"female",2017-05-18
"72238",300,"Agriculture",14,"female",2017-05-18
"72239",500,"Food",14,"male",2017-05-18
"72240",400,"Agriculture",14,"female",2017-05-18
"72241",200,"Agriculture",8,"female",2017-05-18
"72242",700,"Agriculture",14,"female",2017-05-18
"72243",200,"Agriculture",14,"female",2017-05-18
"72244",400,"Education",14,"female",2017-05-18
"72245",300,"Arts",14,"female",2017-05-18
"72246",400,"Agriculture",14,"female",2017-05-18
